points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,bonus_points_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_game_last_5,xA_per_game_last_5,xG_sum_last_5,xA_sum_last_5,home_away_current,fdr_current,actual_gw_points
10,31.33,1,1,0,0,0,1,3015,2218,57.4,12.4,42.0,0.0,5.3,0.07,0.03,0.21,0.1,1,2,0
6,37.0,1,0,0,0,0,1,2914,2547,35.0,1.4,21.0,0.0,5.3,0.07,0.0,0.14,0.0,0,4,0
5,21.0,1,0,0,0,0,0,2695,2583,35.0,0.1,17.0,0.0,5.3,0.14,0.0,0.14,0.0,0,2,0
0,0.0,0,0,0,0,0,0,2603,2589,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,1,2,1
1,28.0,0,0,0,0,0,0,737,2383,0.0,0.3,4.0,0.0,5.3,0.0,0.0,0.0,0.0,0,3,0
1,28.0,0,0,0,0,0,0,366,1458,0.0,0.3,4.0,0.0,5.3,0.0,0.0,0.0,0.0,1,4,0
31,90.0,4,1,6,2,0,5,501332,1307890,191.4,128.6,307.0,0.0,11.4,0.64,0.08,3.22,0.41,1,2,9
38,87.4,5,1,9,2,0,5,624931,1558766,222.8,139.0,337.0,-0.1,11.4,0.82,0.12,4.12,0.58,1,3,10
40,87.4,5,2,8,2,0,5,912391,760667,241.0,138.2,350.0,0.0,11.4,0.82,0.11,4.08,0.55,0,4,6
40,87.4,5,2,7,1,0,5,916076,721770,236.6,113.2,312.0,0.0,11.4,0.81,0.09,4.05,0.44,0,3,7
37,87.2,4,2,6,1,0,5,987803,723810,178.0,87.7,263.0,0.0,11.4,0.64,0.07,3.22,0.36,1,2,9
41,87.2,5,1,9,1,0,5,990201,657732,224.2,116.7,328.0,0.0,11.4,0.84,0.09,4.21,0.46,0,4,2
34,89.8,4,1,6,1,0,5,1208778,458150,189.4,96.1,332.0,0.1,11.5,0.71,0.04,3.55,0.21,1,3,8
32,89.8,4,0,7,1,0,5,966526,627590,176.6,98.9,359.0,0.1,11.5,0.74,0.1,3.72,0.48,0,2,1
27,89.8,3,0,7,2,0,5,1193685,552886,143.8,112.0,362.0,0.1,11.5,0.65,0.1,3.27,0.52,1,4,8
28,90.0,3,0,7,1,0,5,1217058,635788,146.4,109.9,362.0,0.2,11.6,0.57,0.1,2.83,0.52,1,2,11
30,90.0,3,1,6,1,0,5,1236761,689907,134.8,97.3,275.0,0.2,11.6,0.41,0.09,2.04,0.44,0,3,7
35,90.0,4,1,7,1,0,5,1682645,1166190,160.0,89.6,259.0,0.1,11.6,0.41,0.09,2.05,0.43,1,2,2
29,90.0,3,1,5,1,0,5,1701537,982206,116.2,57.9,199.0,0.1,11.6,0.33,0.03,1.65,0.16,0,2,16
44,90.0,5,2,8,0,0,5,1394034,1083025,191.4,88.3,224.0,0.1,11.6,0.32,0.08,1.6,0.39,1,4,2
38,90.0,4,2,6,0,0,5,1922432,921513,183.6,122.2,245.0,0.0,11.6,0.37,0.11,1.87,0.53,0,5,5
32,90.0,3,2,4,0,0,5,2491828,812197,145.8,100.5,220.0,0.0,11.6,0.31,0.11,1.57,0.53,0,2,6
31,90.0,3,2,3,0,0,5,1901640,347531,145.4,99.2,222.0,0.1,11.7,0.36,0.11,1.81,0.53,1,5,8
37,90.0,4,2,5,0,0,5,2006663,457816,182.8,116.4,255.0,0.1,11.7,0.52,0.11,2.62,0.53,0,3,2
23,90.0,2,1,2,0,0,5,2181784,339524,112.6,94.0,204.0,0.2,11.8,0.46,0.05,2.28,0.26,1,2,5
26,90.0,2,2,2,0,0,5,1512802,385029,103.8,74.3,161.0,0.2,11.8,0.41,0.04,2.05,0.19,1,3,6
27,90.0,3,1,2,0,0,5,820355,663276,142.0,75.8,181.0,0.2,11.8,0.47,0.04,2.34,0.18,0,2,2
23,90.0,2,1,2,0,0,5,939719,650417,112.8,98.6,144.0,0.0,11.7,0.4,0.05,2.02,0.24,1,2,13
28,90.0,3,1,3,0,0,5,841429,683602,146.0,88.9,151.0,0.0,11.7,0.41,0.07,2.03,0.35,0,2,6
32,90.0,4,1,3,0,0,5,1099352,671921,169.8,69.4,178.0,0.0,11.8,0.55,0.08,2.73,0.4,0,2,7
34,90.0,5,0,5,1,0,5,1106495,882389,185.4,44.3,195.0,0.0,11.8,0.77,0.06,3.83,0.32,1,3,9
37,90.0,5,0,8,1,0,5,1141091,698773,186.8,65.7,184.0,-0.1,11.7,0.73,0.09,3.66,0.47,1,2,2
37,90.0,5,0,8,1,0,5,914349,733750,185.6,63.1,208.0,0.0,11.7,0.79,0.09,3.96,0.46,0,4,6
30,90.0,4,0,5,1,0,5,879784,769147,151.0,54.7,182.0,-0.1,11.6,0.66,0.07,3.28,0.34,1,3,11
35,90.0,3,2,8,1,0,5,380871,1329513,153.4,115.9,165.0,-0.3,11.5,0.56,0.16,2.78,0.81,0,4,8
36,90.0,3,2,8,0,0,5,287737,1512099,160.0,144.7,152.0,-0.4,11.4,0.37,0.26,1.87,1.28,1,2,8
35,90.0,3,2,7,0,0,5,274487,1452877,160.4,134.9,144.0,-0.3,11.4,0.35,0.27,1.73,1.33,0,2,7
40,90.0,4,2,9,1,0,5,226293,1455832,190.0,119.8,141.0,-0.3,11.4,0.44,0.25,2.21,1.26,1,3,7
41,90.0,4,2,10,1,0,5,211202,1306856,188.8,134.5,133.0,-0.2,11.4,0.4,0.28,1.99,1.42,0,2,16
6,19.25,0,1,0,1,0,0,50374,49288,26.2,31.1,32.0,0.0,8.5,0.11,0.09,0.45,0.35,1,2,5
11,33.4,0,2,1,2,0,1,55380,65719,65.0,78.9,85.0,0.0,8.5,0.15,0.18,0.75,0.9,1,3,1
11,38.4,0,2,1,2,0,2,68007,65430,68.2,89.6,105.0,0.0,8.5,0.16,0.19,0.78,0.96,0,4,5
15,49.6,0,3,1,2,0,3,53677,66845,73.0,103.0,124.0,0.0,8.5,0.23,0.19,1.16,0.97,0,3,1
12,50.4,0,2,1,2,0,3,62492,59386,54.2,88.3,98.0,0.0,8.5,0.16,0.14,0.78,0.72,1,2,1
13,57.8,0,2,1,1,0,4,65612,63326,53.0,78.2,114.0,0.0,8.5,0.21,0.13,1.05,0.64,0,4,0
8,49.75,0,1,0,0,0,3,61409,66975,14.2,30.4,61.0,0.0,8.5,0.19,0.02,0.75,0.09,1,3,0
7,47.0,0,1,0,0,0,2,43241,72590,10.6,19.4,41.0,-0.1,8.4,0.24,0.01,0.72,0.03,0,2,0
2,35.5,0,0,0,0,0,1,29614,65181,1.4,5.3,16.0,-0.1,8.4,0.14,0.0,0.27,0.01,1,4,0
1,51.0,0,0,0,0,0,1,11324,56635,0.0,4.7,16.0,-0.1,8.4,0.27,0.01,0.27,0.01,1,2,2
2,68.0,0,0,0,0,0,1,7168,41541,5.8,15.2,37.0,-0.1,8.4,0.13,0.1,0.13,0.1,0,3,0
2,68.0,0,0,0,0,0,1,50253,57482,5.8,15.2,37.0,-0.1,8.4,0.13,0.1,0.13,0.1,1,2,0
2,68.0,0,0,0,0,0,1,51009,55393,5.8,15.2,37.0,0.0,8.4,0.13,0.1,0.13,0.1,0,2,0
2,68.0,0,0,0,0,0,1,51182,52098,5.8,15.2,37.0,0.0,8.4,0.13,0.1,0.13,0.1,1,4,1
3,43.5,0,0,0,0,0,1,52086,51770,7.8,15.5,58.0,0.0,8.4,0.12,0.05,0.25,0.1,0,5,1
2,15.5,0,0,0,0,0,0,47223,53133,7.4,0.9,23.0,0.0,8.4,0.06,0.0,0.12,0.01,0,2,1
3,15.0,0,0,0,0,0,0,8377,18767,7.8,1.7,23.0,0.0,8.4,0.04,0.0,0.12,0.01,1,5,0
3,15.0,0,0,0,0,0,0,10383,14667,7.8,1.7,23.0,0.0,8.4,0.04,0.0,0.12,0.01,0,3,1
4,15.0,0,0,0,0,0,0,12047,13502,7.8,3.5,23.0,0.0,8.4,0.03,0.0,0.12,0.01,1,2,2
5,27.0,0,0,0,0,0,1,12438,12350,19.8,14.7,48.0,0.0,8.4,0.07,0.01,0.27,0.03,1,3,2
6,46.0,0,0,0,0,0,2,14436,11110,21.8,25.3,55.0,0.0,8.4,0.08,0.01,0.32,0.05,0,2,1
6,43.75,0,0,0,0,0,2,12698,11286,21.4,24.8,55.0,0.0,8.4,0.08,0.02,0.32,0.06,1,2,9
15,51.6,0,2,1,0,0,3,11610,9841,50.2,54.2,70.0,0.0,8.4,0.09,0.05,0.45,0.25,0,2,1
15,49.4,0,2,1,0,0,4,25053,10141,50.2,52.5,70.0,0.0,8.4,0.09,0.05,0.45,0.25,0,2,0
13,45.0,0,2,1,0,0,3,23941,20518,36.2,41.0,24.0,0.0,8.4,0.04,0.06,0.18,0.23,1,3,0
11,30.67,0,2,1,0,0,2,20951,22539,28.8,29.8,15.0,0.0,8.4,0.04,0.07,0.13,0.2,1,2,1
11,33.33,0,2,1,0,0,2,18051,22058,28.8,30.3,21.0,0.0,8.4,0.09,0.06,0.28,0.19,0,4,1
3,8.0,0,0,0,0,0,1,16806,20250,5.0,14.9,6.0,0.0,8.4,0.05,0.02,0.15,0.06,1,3,2
4,26.67,0,0,0,0,0,1,1634,19055,12.6,15.8,31.0,0.0,8.4,0.08,0.03,0.25,0.08,0,4,4
8,21.5,1,0,0,1,0,1,1628,7564,45.0,16.4,48.0,0.0,8.4,0.12,0.02,0.49,0.08,1,2,2
10,32.8,1,0,0,1,0,2,3677,4679,47.6,28.9,50.0,0.0,8.4,0.1,0.02,0.49,0.1,0,2,2
11,42.4,1,0,0,1,0,3,4057,4693,47.6,28.4,46.0,0.0,8.4,0.07,0.02,0.34,0.1,1,3,1
11,44.0,1,0,0,1,0,3,4743,4759,53.6,25.7,119.0,0.0,8.4,0.15,0.01,0.74,0.05,0,2,1
11,62.6,0,1,0,0,0,4,69548,301666,25.8,45.8,54.0,0.0,7.3,0.07,0.03,0.36,0.15,0,4,5
15,66.0,1,1,0,1,0,4,77855,339319,60.8,45.8,71.0,-0.3,7.2,0.21,0.03,1.04,0.15,0,2,2
15,66.2,1,1,0,1,0,4,56552,259135,62.8,39.8,88.0,-0.3,7.2,0.21,0.03,1.06,0.16,1,2,1
14,56.2,1,1,0,1,0,3,46120,179710,64.6,29.7,137.0,-0.2,7.2,0.26,0.03,1.29,0.15,1,2,8
21,53.2,2,1,3,1,0,3,45429,135148,101.2,28.5,165.0,-0.2,7.1,0.34,0.02,1.72,0.1,0,2,1
17,35.8,2,0,3,1,0,2,50592,97767,83.0,15.9,159.0,-0.2,7.1,0.33,0.01,1.67,0.03,0,4,1
13,24.4,1,0,3,0,0,1,44438,71593,51.2,25.9,120.0,-0.1,7.1,0.16,0.01,0.82,0.03,1,2,1
12,13.8,1,0,3,0,0,0,39681,71345,45.0,13.1,85.0,-0.1,7.1,0.13,0.0,0.66,0.01,0,4,1
12,15.6,1,0,3,0,0,0,28604,66400,47.0,23.4,37.0,-0.2,7.0,0.09,0.0,0.46,0.01,1,2,1
5,22.6,0,0,0,0,0,0,43854,53336,9.0,24.9,11.0,-0.1,7.0,0.01,0.0,0.03,0.01,1,3,0
4,27.5,0,0,0,0,0,0,45603,51970,9.0,24.9,11.0,-0.1,7.0,0.01,0.0,0.03,0.01,0,4,2
5,45.0,0,0,0,0,0,1,46615,65321,8.6,15.1,34.0,-0.1,7.0,0.04,0.0,0.17,0.02,1,3,1
5,47.5,0,0,0,0,0,1,52692,62161,8.4,14.1,58.0,-0.1,7.0,0.07,0.0,0.28,0.02,0,2,1
5,44.75,0,0,0,0,0,1,53780,57608,7.2,2.9,51.0,0.0,7.0,0.06,0.0,0.25,0.02,0,2,2
6,56.0,0,0,0,0,0,2,31771,55792,14.2,12.7,63.0,0.0,7.0,0.09,0.06,0.36,0.22,1,2,5
11,59.0,0,1,0,0,0,3,24001,46607,37.8,37.0,78.0,0.0,7.0,0.09,0.05,0.45,0.23,0,4,2
11,57.8,0,1,0,0,0,3,24587,26792,36.4,42.3,61.0,0.0,7.0,0.07,0.04,0.36,0.22,1,3,2
12,65.8,0,1,0,0,0,4,18190,25361,50.2,53.5,83.0,0.0,7.0,0.17,0.04,0.87,0.22,0,4,1
12,75.6,0,1,0,1,0,5,17211,23443,48.8,68.6,83.0,0.0,7.0,0.17,0.05,0.87,0.23,1,2,5
15,58.8,1,1,0,1,0,4,22979,20932,74.6,57.3,100.0,0.0,7.0,0.21,0.01,1.05,0.03,0,3,0
10,55.75,1,0,0,1,0,3,24048,20839,51.0,33.0,85.0,0.0,7.0,0.24,0.0,0.96,0.02,1,2,0
8,47.67,1,0,0,1,0,2,21083,25589,49.6,27.2,79.0,0.0,7.0,0.3,0.0,0.91,0.01,1,2,1
7,34.0,1,0,0,1,0,1,18216,24861,36.0,15.8,49.0,0.0,7.0,0.16,0.01,0.48,0.02,1,3,2
8,31.0,1,0,0,0,0,1,16244,23444,35.4,1.0,59.0,0.0,7.0,0.23,0.0,0.69,0.01,0,2,2
5,58.67,0,0,0,0,0,2,8147,21028,5.0,2.7,28.0,0.0,7.0,0.13,0.01,0.4,0.02,1,4,2
7,65.75,0,0,0,0,0,3,4225,18135,5.6,11.4,56.0,0.0,7.0,0.16,0.01,0.64,0.03,0,2,6
13,65.4,1,0,0,0,0,4,12054,9610,38.6,23.9,95.0,0.0,7.0,0.24,0.01,1.2,0.04,1,4,5
17,74.2,1,1,0,0,0,5,23231,12085,53.8,35.9,88.0,0.0,7.0,0.29,0.02,1.46,0.09,0,2,7
22,79.4,2,1,1,0,0,5,90804,15010,92.0,36.3,121.0,0.0,7.0,0.4,0.02,2.0,0.1,0,5,2
22,75.0,2,1,1,0,0,5,156998,19340,94.2,35.4,121.0,0.0,7.0,0.4,0.02,2.0,0.1,1,3,2
22,75.6,2,1,1,0,0,5,160057,39641,93.6,39.7,116.0,0.0,7.0,0.49,0.02,2.46,0.09,0,3,0
16,78.5,1,1,1,0,0,4,153304,66764,60.6,27.2,77.0,0.0,7.0,0.48,0.02,1.9,0.08,1,2,0
11,81.67,1,0,1,0,0,3,145065,73239,45.2,14.6,68.0,-0.1,6.9,0.48,0.01,1.45,0.02,0,3,2
5,36.5,0,0,0,0,0,1,29546,81727,11.8,24.6,27.0,0.0,6.9,0.03,0.02,0.11,0.06,0,4,0
4,37.67,0,0,0,0,0,1,30383,100692,11.8,23.9,27.0,-0.2,6.8,0.04,0.02,0.11,0.06,0,2,0
3,37.33,0,0,0,1,0,1,20783,77894,11.8,23.1,13.0,-0.3,6.7,0.03,0.02,0.09,0.06,1,2,8
10,49.67,1,0,2,1,0,2,13055,57967,47.2,27.9,21.0,-0.3,6.7,0.06,0.03,0.17,0.08,1,2,9
17,54.67,2,0,5,1,0,2,97997,42974,76.2,37.4,75.0,-0.2,6.7,0.25,0.03,0.76,0.08,0,2,2
19,62.5,2,0,5,1,0,3,209892,39502,76.2,60.4,145.0,-0.1,6.8,0.3,0.06,1.2,0.22,0,4,2
21,68.0,2,0,5,1,0,4,225765,48004,76.2,63.2,153.0,0.0,6.8,0.29,0.05,1.43,0.27,1,2,2
23,78.6,2,0,5,0,0,5,264509,74863,86.0,95.4,187.0,0.1,6.8,0.3,0.07,1.52,0.33,0,4,0
15,76.8,1,0,3,1,0,5,272148,129153,49.2,103.3,207.0,0.0,6.7,0.32,0.06,1.6,0.31,1,2,1
7,70.0,0,0,0,1,0,5,257303,155768,14.2,81.7,146.0,0.0,6.7,0.18,0.06,0.92,0.29,1,3,1
6,70.8,0,0,0,2,0,5,163517,191500,20.4,60.4,98.0,-0.1,6.7,0.16,0.03,0.79,0.16,0,4,0
4,66.0,0,0,0,2,0,4,153011,272084,20.4,57.6,90.0,-0.1,6.7,0.14,0.03,0.56,0.11,1,3,2
4,70.25,0,0,0,2,0,4,113570,260955,17.0,27.7,81.0,-0.1,6.7,0.16,0.01,0.64,0.05,0,2,8
12,73.0,1,0,2,1,0,4,105226,208091,50.8,6.9,58.0,0.0,6.7,0.13,0.02,0.51,0.07,0,2,1
12,65.25,1,0,2,1,0,3,34520,183166,49.6,17.0,64.0,-0.1,6.6,0.16,0.02,0.63,0.08,1,2,0
11,57.0,1,0,2,0,0,2,15712,145017,43.4,15.3,42.0,-0.1,6.6,0.11,0.02,0.32,0.07,0,4,0
11,57.0,1,0,2,0,0,2,9604,46818,43.4,15.3,42.0,-0.1,6.6,0.11,0.02,0.32,0.07,1,3,0
9,40.5,1,0,2,0,0,1,9360,32764,37.0,12.7,15.0,-0.1,6.6,0.08,0.03,0.15,0.07,0,4,0
1,14.0,0,0,0,0,0,0,7476,30285,2.2,10.3,8.0,-0.1,6.6,0.12,0.01,0.12,0.01,1,2,0
0,0.0,0,0,0,0,0,0,3624,23960,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,2127,17958,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,2496,9312,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,3462,6843,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,4437,5549,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,3238,5667,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,2737,5059,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,2303,4410,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,1248,3820,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,224,3261,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,216,2343,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,300,1969,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,312,1743,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,332,1676,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0,3,0
5,70.33,0,0,0,0,0,2,48092,26269,11.4,26.4,104.0,0.0,6.9,0.26,0.09,0.77,0.26,1,2,0
5,70.33,0,0,0,0,0,2,57537,46968,11.4,26.4,104.0,-0.1,6.9,0.26,0.09,0.77,0.26,1,5,0
5,70.33,0,0,0,0,0,2,57256,43839,11.4,26.4,104.0,-0.1,6.9,0.26,0.09,0.77,0.26,0,3,0
4,90.0,0,0,0,0,0,2,56849,45031,10.4,26.4,98.0,0.0,6.9,0.38,0.13,0.77,0.26,0,4,0
2,90.0,0,0,0,0,0,1,47521,44707,2.8,23.8,61.0,-0.1,6.8,0.61,0.25,0.61,0.25,1,2,0
0,0.0,0,0,0,0,0,0,10209,37980,0.0,0.0,0.0,-0.1,6.8,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,912,17999,0.0,0.0,0.0,-0.1,6.8,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,753,11270,0.0,0.0,0.0,-0.1,6.8,0.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,669,5886,0.0,0.0,0.0,-0.1,6.8,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,797,3619,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,727,2923,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,15557,6009,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,1,3,1
1,9.0,0,0,0,0,0,0,17109,10691,2.2,0.3,35.0,0.0,6.8,0.24,0.0,0.24,0.0,0,2,0
1,9.0,0,0,0,0,0,0,18105,12699,2.2,0.3,35.0,-0.1,6.7,0.24,0.0,0.24,0.0,1,2,1
2,17.5,0,0,0,0,0,0,20293,14593,2.2,2.4,37.0,-0.1,6.7,0.12,0.02,0.24,0.04,0,5,1
3,26.67,0,0,0,0,0,1,21574,16027,5.2,2.8,37.0,-0.1,6.7,0.08,0.01,0.24,0.04,1,4,1
4,27.5,0,0,0,0,0,1,8058,14138,5.2,15.7,43.0,-0.1,6.7,0.21,0.02,0.83,0.06,0,2,0
3,33.67,0,0,0,0,0,1,8698,10232,3.0,15.4,8.0,-0.1,6.7,0.2,0.02,0.59,0.06,1,2,1
4,28.5,0,0,0,0,0,1,10506,9275,3.2,15.5,14.0,0.0,6.7,0.15,0.02,0.59,0.06,0,2,5
8,42.75,0,1,0,0,0,2,26526,10520,23.4,26.7,18.0,0.0,6.7,0.18,0.02,0.7,0.06,0,4,2
9,51.0,0,1,0,0,0,2,43675,12212,25.0,41.2,27.0,0.0,6.7,0.2,0.02,0.82,0.08,1,3,5
13,59.0,0,2,0,0,0,2,44392,15990,37.6,43.1,47.0,0.0,6.7,0.1,0.02,0.4,0.09,0,4,2
15,65.2,0,2,0,0,0,3,44641,19836,45.8,51.4,62.0,0.0,6.7,0.09,0.03,0.43,0.13,1,2,2
16,80.6,0,2,0,0,0,4,46272,20258,57.8,73.5,116.0,0.0,6.7,0.19,0.04,0.95,0.22,0,2,0
11,80.0,0,1,0,0,0,3,29121,21495,37.6,60.2,110.0,0.0,6.7,0.21,0.04,0.84,0.18,1,3,0
9,80.67,0,1,0,0,0,2,11013,21223,33.0,45.3,101.0,0.0,6.7,0.24,0.05,0.72,0.16,1,3,0
4,90.0,0,0,0,0,0,2,9269,17708,20.4,30.5,75.0,-0.1,6.6,0.28,0.06,0.55,0.13,0,3,0
2,90.0,0,0,0,0,0,1,7517,14016,12.2,22.2,60.0,-0.1,6.6,0.52,0.09,0.52,0.09,1,2,0
0,0.0,0,0,0,0,0,0,3392,13380,0.0,0.0,0.0,-0.1,6.6,0.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,2523,9749,0.0,0.0,0.0,-0.1,6.6,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,2410,7504,0.0,0.0,0.0,-0.2,6.5,0.0,0.0,0.0,0.0,0,4,1
1,12.0,0,0,0,0,0,0,2160,6104,0.0,0.3,4.0,-0.1,6.5,0.0,0.0,0.0,0.0,1,2,0
1,12.0,0,0,0,0,0,0,1808,5035,0.0,0.3,4.0,-0.1,6.5,0.0,0.0,0.0,0.0,0,4,2
6,60.75,0,0,0,0,0,3,107449,39149,6.2,16.9,77.0,0.0,5.5,0.09,0.04,0.37,0.15,1,3,2
8,64.4,0,0,0,0,0,4,89883,51048,9.2,28.5,246.0,0.0,5.5,0.29,0.03,1.43,0.16,0,3,-1
6,76.0,0,0,0,0,1,5,84439,61623,9.2,28.0,284.0,0.0,5.5,0.32,0.03,1.61,0.14,1,3,0
5,81.0,0,0,0,0,1,4,54598,78704,8.0,25.8,278.0,0.0,5.5,0.4,0.04,1.61,0.14,1,4,0
3,81.0,0,0,0,0,1,3,27577,76915,8.0,24.9,240.0,0.0,5.5,0.51,0.04,1.54,0.13,0,2,1
2,86.33,0,0,0,1,1,3,35415,76860,3.2,25.2,236.0,0.0,5.5,0.48,0.01,1.43,0.02,1,3,1
1,75.0,0,0,0,1,1,3,30362,65892,7.4,24.8,88.0,0.0,5.5,0.16,0.04,0.47,0.11,0,2,1
3,66.67,0,0,0,2,0,3,26018,52140,7.4,23.9,52.0,0.0,5.5,0.13,0.04,0.39,0.13,1,2,0
3,66.67,0,0,0,2,0,3,27705,33436,7.4,23.9,52.0,0.0,5.5,0.13,0.04,0.39,0.13,0,5,0
3,66.67,0,0,0,2,0,3,28219,30113,7.4,23.9,52.0,-0.1,5.4,0.13,0.04,0.39,0.13,1,4,0
2,55.0,0,0,0,1,0,2,11709,21514,7.2,12.0,33.0,-0.1,5.4,0.15,0.06,0.29,0.12,0,2,1
2,48.0,0,0,0,1,0,1,8374,19393,6.2,11.2,21.0,-0.1,5.4,0.18,0.01,0.35,0.02,1,2,1
2,25.5,0,0,0,0,0,0,6815,16538,6.4,11.4,13.0,-0.1,5.4,0.08,0.06,0.16,0.12,0,2,1
3,19.0,0,0,0,0,0,0,12080,12897,6.4,11.4,15.0,-0.1,5.4,0.05,0.04,0.16,0.12,0,4,1
4,17.0,0,0,0,0,0,0,18926,11011,6.4,13.2,15.0,0.0,5.4,0.04,0.03,0.16,0.12,1,3,1
5,19.0,0,0,0,0,0,1,18205,11320,7.4,13.5,15.0,0.0,5.4,0.03,0.02,0.16,0.12,0,4,0
4,16.0,0,0,0,0,0,1,17521,13607,1.2,3.1,6.0,0.0,5.4,0.0,0.03,0.0,0.12,1,2,0
3,14.67,0,0,0,0,0,1,16185,14075,1.0,2.1,2.0,-0.1,5.3,0.0,0.0,0.0,0.0,0,2,1
3,21.0,0,0,0,0,0,1,9070,12666,4.2,12.9,4.0,-0.1,5.3,0.0,0.01,0.0,0.03,1,3,2
4,38.0,0,0,0,0,0,2,1748,10945,5.6,11.6,23.0,-0.1,5.3,0.08,0.01,0.25,0.03,1,3,9
12,53.0,1,0,3,0,0,2,1548,7901,53.2,35.3,80.0,-0.1,5.3,0.14,0.02,0.43,0.05,0,3,1
13,54.0,1,0,3,0,0,3,3281,4646,53.2,38.2,80.0,-0.1,5.3,0.11,0.02,0.43,0.06,1,2,1
14,60.8,1,0,3,1,0,4,4663,3457,63.8,51.7,103.0,0.0,5.3,0.12,0.02,0.59,0.09,0,3,1
14,64.8,1,0,3,1,0,5,6809,3917,60.6,41.2,99.0,0.0,5.3,0.12,0.02,0.59,0.08,1,2,1
13,68.8,1,0,3,2,0,5,7737,5041,64.6,61.7,99.0,0.0,5.3,0.14,0.03,0.7,0.15,0,4,1
5,69.8,0,0,0,3,0,5,7839,5832,16.0,39.8,46.0,0.0,5.3,0.1,0.03,0.52,0.14,1,2,1
5,62.4,0,0,0,3,0,4,6962,5857,19.6,38.5,63.0,0.0,5.3,0.11,0.03,0.54,0.13,0,4,0
6,49.8,0,0,0,0,0,3,19576,8109,23.2,25.7,40.0,0.0,5.5,0.07,0.01,0.36,0.04,1,2,2
7,58.8,0,0,0,0,0,4,21560,9926,14.8,38.2,78.0,0.0,5.5,0.16,0.01,0.78,0.06,0,2,1
6,58.0,0,0,0,0,0,4,46364,13440,23.4,37.6,74.0,0.0,5.5,0.14,0.01,0.68,0.07,0,4,0
5,61.25,0,0,0,0,0,4,75126,15736,17.4,16.7,74.0,0.0,5.5,0.17,0.01,0.68,0.05,1,3,1
5,52.25,0,0,0,0,0,3,72873,30744,9.4,15.0,62.0,0.0,5.5,0.18,0.01,0.7,0.04,0,4,0
4,50.33,0,0,0,0,0,2,69370,36722,9.4,14.4,58.0,0.0,5.5,0.21,0.01,0.64,0.03,1,2,8
10,38.33,1,0,3,0,0,1,65305,37635,41.8,11.8,37.0,0.0,5.5,0.06,0.0,0.18,0.01,0,2,2
11,45.33,1,0,3,0,0,1,35268,36224,37.6,13.0,36.0,-0.1,5.4,0.07,0.01,0.2,0.03,1,3,2
13,52.5,1,0,3,0,0,2,4130,33506,38.8,13.9,67.0,-0.2,5.3,0.08,0.01,0.31,0.04,1,3,2
