points_last_5,minutes_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,ict_index,player_position,player_price,xG_per_90,xA_per_90,home_away_current_plus_1,home_away_current_plus_2,home_away_current_plus_3,home_away_current_plus_4,home_away_current_plus_5,home_away_current_plus_6,home_away_current_plus_7,fdr_current_plus_1,fdr_current_plus_2,fdr_current_plus_3,fdr_current_plus_4,fdr_current_plus_5,fdr_current_plus_6,fdr_current_plus_7,total_points_plus_7
4,67,0,0,0,0,0.5,1,4.2,0.0,0.01,1,1,0,0,1,0,0,3,4,2,2,2,4,2,16
5,56,0,0,0,0,0.2,1,4.2,0.0,0.0,1,0,0,1,0,0,1,4,2,2,2,4,2,2,15
5,42,0,0,0,0,0.0,1,4.2,0.0,0.0,0,0,1,0,0,1,0,2,2,2,4,2,2,3,14
5,131,0,0,0,0,2.7,1,4.2,0.0,0.01,0,1,0,0,1,0,1,2,2,4,2,2,3,3,9
10,195,0,0,1,0,1.4,1,4.2,0.0,0.01,1,0,0,1,0,1,0,2,4,2,2,3,3,4,8
11,275,0,0,1,0,2.7,1,4.2,0.0,0.05,0,0,1,0,1,0,1,4,2,2,3,3,4,3,6
16,333,0,0,2,0,4.2,1,4.2,0.08,0.04,0,1,0,1,0,1,0,2,2,3,3,4,3,2,7
15,332,0,0,2,0,0.0,1,4.2,0.0,0.0,1,0,1,0,1,0,1,2,3,3,4,3,2,3,7
14,242,0,0,2,0,0.0,1,4.2,0.0,0.0,0,1,0,1,0,1,1,3,3,4,3,2,3,5,7
8,152,0,0,1,0,0.0,1,4.2,0.0,0.0,1,0,1,0,1,1,0,3,4,3,2,3,5,2,8
6,92,0,0,1,0,0.2,1,4.2,0.0,0.0,0,1,0,1,1,0,0,4,3,2,3,5,2,3,8
1,44,0,0,0,0,0.2,1,4.2,0.0,0.0,1,0,1,1,0,0,1,3,2,3,5,2,3,2,7
2,48,0,0,0,0,0.2,1,4.2,0.0,0.0,0,1,1,0,0,1,1,2,3,5,2,3,2,2,4
6,93,0,1,0,0,6.6,1,4.2,0.0,0.06,1,1,0,0,1,1,0,3,5,2,3,2,2,2,4
7,98,0,1,0,0,0.4,1,4.2,0.0,0.0,1,0,0,1,1,0,1,5,2,3,2,2,2,2,4
7,68,0,1,0,0,0.0,1,4.2,0.0,0.0,0,0,1,1,0,1,1,2,3,2,2,2,2,2,4
6,136,0,1,0,0,1.7,1,4.2,0.14,0.01,0,1,1,0,1,1,0,3,2,2,2,2,2,4,3
6,143,0,1,0,0,0.4,1,4.2,0.0,0.0,1,1,0,1,1,0,0,2,2,2,2,2,4,3,2
3,99,0,0,0,0,0.0,1,4.2,0.0,0.0,1,0,1,1,0,0,1,2,2,2,2,4,3,2,2
2,94,0,0,0,0,0.0,1,4.2,0.0,0.0,0,1,1,0,0,1,0,2,2,2,4,3,2,5,1
3,139,0,0,0,0,2.9,1,4.2,0.02,0.02,1,1,0,0,1,0,1,2,2,4,3,2,5,3,0
4,67,0,0,0,0,0.7,1,4.2,0.0,0.0,1,0,0,1,0,1,0,2,4,3,2,5,3,4,0
3,56,0,0,0,0,0.0,1,4.2,0.0,0.0,0,0,1,0,1,0,1,4,3,2,5,3,4,3,0
2,55,0,0,0,0,0.0,1,4.2,0.0,0.0,0,1,0,1,0,1,0,3,2,5,3,4,3,2,0
2,55,0,0,0,0,0.0,1,4.2,0.0,0.0,1,0,1,0,1,0,1,2,5,3,4,3,2,2,0
17,450,0,0,2,0,1.7,0,5.0,0.0,0.0,0,1,1,0,0,1,0,3,3,4,2,2,2,4,33
13,450,0,0,1,0,2.5,0,5.0,0.0,0.0,1,1,0,0,1,0,0,3,4,2,2,2,4,2,33
18,450,0,0,2,0,1.8,0,4.9,0.0,0.0,1,0,0,1,0,0,1,4,2,2,2,4,2,2,34
14,450,0,0,1,0,1.9,0,4.9,0.0,0.0,0,0,1,0,0,1,0,2,2,2,4,2,2,3,35
13,450,0,0,1,0,1.3,0,4.9,0.0,0.0,0,1,0,0,1,0,1,2,2,4,2,2,3,3,31
21,450,0,0,2,3,3.5,0,4.9,0.0,0.0,1,0,0,1,0,1,0,2,4,2,2,3,3,4,40
21,450,0,0,2,3,1.5,0,4.9,0.0,0.0,0,0,1,0,1,0,1,4,2,2,3,3,4,3,35
21,450,0,0,2,3,1.2,0,4.9,0.0,0.0,0,1,0,1,0,1,0,2,2,3,3,4,3,2,32
25,450,0,0,3,3,1.3,0,4.9,0.0,0.0,1,0,1,0,1,0,1,2,3,3,4,3,2,3,28
30,450,0,0,4,3,1.4,0,4.9,0.0,0.0,0,1,0,1,0,1,1,3,3,4,3,2,3,5,26
23,450,0,0,3,0,2.0,0,4.9,0.0,0.01,1,0,1,0,1,1,0,3,4,3,2,3,5,2,26
23,450,0,0,3,0,2.3,0,4.9,0.0,0.0,0,1,0,1,1,0,0,4,3,2,3,5,2,3,26
23,450,0,0,3,0,0.7,0,4.9,0.0,0.0,1,0,1,1,0,0,1,3,2,3,5,2,3,2,22
28,450,0,0,3,3,5.4,0,4.9,0.0,0.0,0,1,1,0,0,1,1,2,3,5,2,3,2,2,22
23,450,0,0,2,3,1.0,0,4.9,0.0,0.0,1,1,0,0,1,1,0,3,5,2,3,2,2,2,25
23,450,0,0,2,3,1.7,0,4.9,0.0,0.0,1,0,0,1,1,0,1,5,2,3,2,2,2,2,26
23,450,0,0,2,3,0.7,0,4.9,0.0,0.0,0,0,1,1,0,1,1,2,3,2,2,2,2,2,28
18,450,0,0,1,3,2.0,0,4.9,0.0,0.0,0,1,1,0,1,1,0,3,2,2,2,2,2,4,27
9,450,0,0,0,0,2.3,0,4.9,0.0,0.0,1,1,0,1,1,0,0,2,2,2,2,2,4,3,22
14,450,0,0,1,0,0.3,0,4.9,0.0,0.0,1,0,1,1,0,0,1,2,2,2,2,4,3,2,17
18,450,0,0,2,0,4.0,0,4.9,0.0,0.0,0,1,1,0,0,1,0,2,2,2,4,3,2,5,17
17,450,0,0,2,0,1.8,0,4.9,0.0,0.0,1,1,0,0,1,0,1,2,2,4,3,2,5,3,14
22,450,0,0,3,0,1.5,0,4.9,0.0,0.0,1,0,0,1,0,1,0,2,4,3,2,5,3,4,21
23,450,0,0,3,0,2.8,0,4.9,0.0,0.0,0,0,1,0,1,0,1,4,3,2,5,3,4,3,20
20,450,0,0,2,0,3.4,0,4.9,0.0,0.0,0,1,0,1,0,1,0,3,2,5,3,4,3,2,21
14,450,0,0,1,0,3.4,0,4.9,0.0,0.0,1,0,1,0,1,0,1,2,5,3,4,3,2,2,26
26,450,1,0,2,3,8.8,1,5.0,0.31,0.01,0,1,1,0,0,1,0,3,3,4,2,2,2,4,40
20,450,1,0,1,2,2.5,1,5.1,0.02,0.03,1,1,0,0,1,0,0,3,4,2,2,2,4,2,39
25,450,1,0,2,2,1.8,1,5.1,0.02,0.02,1,0,0,1,0,0,1,4,2,2,2,4,2,2,39
20,450,1,0,1,1,1.6,1,5.1,0.0,0.02,0,0,1,0,0,1,0,2,2,2,4,2,2,3,38
12,450,0,0,1,0,2.3,1,5.1,0.0,0.01,0,1,0,0,1,0,1,2,2,4,2,2,3,3,36
18,450,0,0,2,3,6.0,1,5.1,0.1,0.0,1,0,0,1,0,1,0,2,4,2,2,3,3,4,39
19,450,0,0,2,3,3.8,1,5.1,0.06,0.02,0,0,1,0,1,0,1,4,2,2,3,3,4,3,34
19,450,0,0,2,3,1.6,1,5.1,0.0,0.02,0,1,0,1,0,1,0,2,2,3,3,4,3,2,21
32,450,1,0,3,6,8.8,1,5.1,0.78,0.01,1,0,1,0,1,0,1,2,3,3,4,3,2,3,18
36,450,1,0,4,6,1.9,1,5.2,0.11,0.01,0,1,0,1,0,1,1,3,3,4,3,2,3,5,17
30,450,1,0,3,3,2.4,1,5.2,0.0,0.06,1,0,1,0,1,1,0,3,4,3,2,3,5,2,18
28,450,1,0,3,3,3.2,1,5.2,0.43,0.0,0,1,0,1,1,0,0,4,3,2,3,5,2,3,21
28,450,1,0,3,3,2.3,1,5.2,0.09,0.02,1,0,1,1,0,0,1,3,2,3,5,2,3,2,22
18,450,0,0,3,0,1.9,1,5.2,0.0,0.01,0,1,1,0,0,1,1,2,3,5,2,3,2,2,22
14,450,0,0,2,0,3.9,1,5.2,0.1,0.01,1,1,0,0,1,1,0,3,5,2,3,2,2,2,34
14,450,0,0,2,0,2.5,1,5.2,0.0,0.01,1,0,0,1,1,0,1,5,2,3,2,2,2,2,34
16,450,0,0,2,0,3.3,1,5.2,0.03,0.04,0,0,1,1,0,1,1,2,3,2,2,2,2,2,35
11,450,0,0,1,0,2.9,1,5.2,0.0,0.01,0,1,1,0,1,1,0,3,2,2,2,2,2,4,35
7,450,0,0,0,0,2.0,1,5.2,0.3,0.02,1,1,0,1,1,0,0,2,2,2,2,2,4,3,27
15,450,0,0,1,3,2.3,1,5.2,0.0,0.01,1,0,1,1,0,0,1,2,2,2,2,4,3,2,22
19,450,0,0,2,3,2.0,1,5.2,0.0,0.01,0,1,1,0,0,1,0,2,2,2,4,3,2,5,21
18,450,0,0,2,3,5.4,1,5.2,0.19,0.05,1,1,0,0,1,0,1,2,2,4,3,2,5,3,9
31,450,1,0,3,5,8.2,1,5.2,0.3,0.0,1,0,0,1,0,1,0,2,4,3,2,5,3,4,14
32,445,1,0,3,5,3.0,1,5.2,0.0,0.02,0,0,1,0,1,0,1,4,3,2,5,3,4,3,13
25,445,1,0,2,2,3.7,1,5.2,0.35,0.02,0,1,0,1,0,1,0,3,2,5,3,4,3,2,13
20,445,1,0,1,2,5.6,1,5.2,0.11,0.0,1,0,1,0,1,0,1,2,5,3,4,3,2,2,18
34,434,3,1,2,4,14.4,2,6.4,0.2,0.4,0,1,1,0,0,1,0,3,3,4,2,2,2,4,35
28,434,2,1,1,4,9.8,2,6.5,0.1,0.07,1,1,0,0,1,0,0,3,4,2,2,2,4,2,38
23,421,1,1,2,3,6.0,2,6.5,0.17,0.18,1,0,0,1,0,0,1,4,2,2,2,4,2,2,42
21,437,1,1,1,3,10.2,2,6.6,0.12,0.12,0,0,1,0,0,1,0,2,2,2,4,2,2,3,40
31,437,2,2,1,5,11.9,2,6.6,0.5,0.65,0,1,0,0,1,0,1,2,2,4,2,2,3,3,40
24,437,1,2,2,2,4.3,2,6.6,0.05,0.21,1,0,0,1,0,1,0,2,4,2,2,3,3,4,40
24,417,1,2,2,2,3.2,2,6.7,0.04,0.03,0,0,1,0,1,0,1,4,2,2,3,3,4,3,34
29,402,2,2,2,2,9.4,2,6.8,0.27,0.08,0,1,0,1,0,1,0,2,2,3,3,4,3,2,32
28,402,2,1,3,2,2.0,2,6.8,0.16,0.22,1,0,1,0,1,0,1,2,3,3,4,3,2,3,29
22,402,1,1,4,0,4.1,2,6.8,0.07,0.02,0,1,0,1,0,1,1,3,3,4,3,2,3,5,23
27,399,2,1,3,1,8.0,2,6.8,0.08,0.04,1,0,1,0,1,1,0,3,4,3,2,3,5,2,19
35,419,3,2,3,1,14.6,2,6.8,0.66,0.08,0,1,0,1,1,0,0,4,3,2,3,5,2,3,26
30,447,2,2,3,1,11.5,2,6.8,0.17,0.34,1,0,1,1,0,0,1,3,2,3,5,2,3,2,40
29,435,2,2,3,1,7.4,2,6.8,0.06,0.66,0,1,1,0,0,1,1,2,3,5,2,3,2,2,40
25,426,2,1,2,1,8.8,2,6.8,0.35,0.17,1,1,0,0,1,1,0,3,5,2,3,2,2,2,47
18,397,1,1,2,0,4.5,2,6.7,0.0,0.05,1,0,0,1,1,0,1,5,2,3,2,2,2,2,51
11,368,0,0,3,0,4.3,2,6.6,0.19,0.09,0,0,1,1,0,1,1,2,3,2,2,2,2,2,54
10,353,0,0,2,0,2.4,2,6.6,0.0,0.1,0,1,1,0,1,1,0,3,2,2,2,2,2,4,61
14,297,1,0,1,0,7.3,2,6.5,0.98,0.02,1,1,0,1,1,0,0,2,2,2,2,2,4,3,56
22,306,2,0,2,3,7.0,2,6.5,0.21,0.09,1,0,1,1,0,0,1,2,2,2,2,4,3,2,49
37,338,4,0,3,6,15.0,2,6.5,0.85,0.21,0,1,1,0,0,1,0,2,2,2,4,3,2,5,48
36,367,4,0,2,6,6.0,2,6.5,0.19,0.15,1,1,0,0,1,0,1,2,2,4,3,2,5,3,41
42,368,5,0,3,6,13.1,2,6.5,1.04,0.11,1,0,0,1,0,1,0,2,4,3,2,5,3,4,40
43,428,5,0,3,6,6.2,2,6.6,0.11,0.04,0,0,1,0,1,0,1,4,3,2,5,3,4,3,36
38,428,4,1,2,3,12.6,2,6.6,0.38,0.4,0,1,0,1,0,1,0,3,2,5,3,4,3,2,23
35,428,3,2,1,3,15.2,2,6.6,0.15,0.42,1,0,1,0,1,0,1,2,5,3,4,3,2,2,18
0,0,0,0,0,0,0.0,2,5.8,0.0,0.0,0,1,1,0,0,1,0,3,3,4,2,2,2,4,15
1,16,0,0,0,0,1.6,2,5.7,0.09,0.0,1,1,0,0,1,0,0,3,4,2,2,2,4,2,11
11,106,1,0,1,2,6.0,2,5.7,0.05,0.04,1,0,0,1,0,0,1,4,2,2,2,4,2,2,11
12,116,1,0,1,2,3.9,2,5.7,0.08,0.1,0,0,1,0,0,1,0,2,2,2,4,2,2,3,10
13,117,1,0,1,2,0.5,2,5.7,0.0,0.0,0,1,0,0,1,0,1,2,2,4,2,2,3,3,9
14,134,1,0,1,2,1.6,2,5.7,0.0,0.02,1,0,0,1,0,1,0,2,4,2,2,3,3,4,9
14,125,1,0,1,2,0.3,2,5.7,0.0,0.0,0,0,1,0,1,0,1,4,2,2,3,3,4,3,8
5,62,0,0,0,0,2.3,2,5.7,0.04,0.0,0,1,0,1,0,1,0,2,2,3,3,4,3,2,9
4,52,0,0,0,0,0.0,2,5.7,0.0,0.0,1,0,1,0,1,0,1,2,3,3,4,3,2,3,4
9,126,0,1,1,0,4.2,2,5.7,0.07,0.58,0,1,0,1,0,1,1,3,3,4,3,2,3,5,4
9,111,0,1,1,0,0.1,2,5.7,0.0,0.0,1,0,1,0,1,1,0,3,4,3,2,3,5,2,8
8,104,0,1,1,0,0.0,2,5.7,0.0,0.0,0,1,0,1,1,0,0,4,3,2,3,5,2,3,8
7,77,0,1,1,0,0.0,2,5.7,0.0,0.0,1,0,1,1,0,0,1,3,2,3,5,2,3,2,8
8,78,0,1,1,0,0.0,2,5.7,0.0,0.0,0,1,1,0,0,1,1,2,3,5,2,3,2,2,10
2,3,0,0,0,0,0.0,2,5.7,0.0,0.0,1,1,0,0,1,1,0,3,5,2,3,2,2,2,10
2,14,0,0,0,0,0.3,2,5.6,0.0,0.0,1,0,0,1,1,0,1,5,2,3,2,2,2,2,9
3,23,0,0,0,0,0.2,2,5.6,0.0,0.01,0,0,1,1,0,1,1,2,3,2,2,2,2,2,9
4,30,0,0,0,0,0.3,2,5.6,0.0,0.0,0,1,1,0,1,1,0,3,2,2,2,2,2,4,5
7,40,0,1,0,0,3.1,2,5.6,0.0,0.17,1,1,0,1,1,0,0,2,2,2,2,2,4,3,6
7,40,0,1,0,0,0.0,2,5.6,0.0,0.0,1,0,1,1,0,0,1,2,2,2,2,4,3,2,6
7,45,0,1,0,0,1.7,2,5.6,0.3,0.05,0,1,1,0,0,1,0,2,2,2,4,3,2,5,4
8,119,0,1,0,0,6.6,2,5.6,0.08,0.08,1,1,0,0,1,0,1,2,2,4,3,2,5,3,3
8,125,0,1,0,0,2.0,2,5.6,0.05,0.04,1,0,0,1,0,1,0,2,4,3,2,5,3,4,3
4,114,0,0,0,0,0.0,2,5.6,0.0,0.0,0,0,1,0,1,0,1,4,3,2,5,3,4,3,2
5,118,0,0,0,0,0.4,2,5.6,0.0,0.0,0,1,0,1,0,1,0,3,2,5,3,4,3,2,3
4,100,0,0,0,0,0.0,2,5.6,0.0,0.0,1,0,1,0,1,0,1,2,5,3,4,3,2,2,3
29,450,1,1,2,6,2.4,1,4.7,0.0,0.03,0,1,1,0,0,1,0,3,3,4,2,2,2,4,39
21,450,1,1,1,4,1.5,1,4.8,0.08,0.01,1,1,0,0,1,0,0,3,4,2,2,2,4,2,30
37,450,2,1,2,7,8.9,1,4.8,0.16,0.01,1,0,0,1,0,0,1,4,2,2,2,4,2,2,31
24,450,1,1,1,5,2.6,1,4.9,0.0,0.03,0,0,1,0,0,1,0,2,2,2,4,2,2,3,31
18,450,1,0,1,3,1.7,1,5.0,0.0,0.01,0,1,0,0,1,0,1,2,2,4,2,2,3,3,33
22,450,1,0,2,3,1.4,1,5.1,0.0,0.0,1,0,0,1,0,1,0,2,4,2,2,3,3,4,37
24,450,1,0,2,3,2.2,1,5.1,0.0,0.01,0,0,1,0,1,0,1,4,2,2,3,3,4,3,31
16,435,0,0,2,1,2.6,1,5.2,0.0,0.02,0,1,0,1,0,1,0,2,2,3,3,4,3,2,25
23,435,0,0,3,3,2.8,1,5.2,0.0,0.01,1,0,1,0,1,0,1,2,3,3,4,3,2,3,21
28,435,0,0,4,3,1.8,1,5.3,0.0,0.01,0,1,0,1,0,1,1,3,3,4,3,2,3,5,20
25,435,0,0,3,3,5.1,1,5.3,0.42,0.01,1,0,1,0,1,1,0,3,4,3,2,3,5,2,20
24,435,0,0,3,3,1.8,1,5.3,0.13,0.0,0,1,0,1,1,0,0,4,3,2,3,5,2,3,19
24,450,0,0,3,3,1.7,1,5.3,0.0,0.01,1,0,1,1,0,0,1,3,2,3,5,2,3,2,19
22,450,0,0,3,1,1.4,1,5.3,0.0,0.0,0,1,1,0,0,1,1,2,3,5,2,3,2,2,19
17,450,0,0,2,1,1.2,1,5.3,0.0,0.01,1,1,0,0,1,1,0,3,5,2,3,2,2,2,24
17,450,0,0,2,1,4.1,1,5.3,0.0,0.0,1,0,0,1,1,0,1,5,2,3,2,2,2,2,22
18,450,0,0,2,1,1.8,1,5.3,0.0,0.02,0,0,1,1,0,1,1,2,3,2,2,2,2,2,21
12,450,0,0,1,0,1.4,1,5.3,0.0,0.01,0,1,1,0,1,1,0,3,2,2,2,2,2,4,20
7,450,0,0,0,0,2.3,1,5.3,0.0,0.01,1,1,0,1,1,0,0,2,2,2,2,2,4,3,14
12,450,0,0,1,0,1.0,1,5.3,0.0,0.01,1,0,1,1,0,0,1,2,2,2,2,4,3,2,8
16,450,0,0,2,0,1.8,1,5.3,0.0,0.02,0,1,1,0,0,1,0,2,2,2,4,3,2,5,7
15,450,0,0,2,0,5.4,1,5.3,0.0,0.06,1,1,0,0,1,0,1,2,2,4,3,2,5,3,0
21,450,0,0,3,1,3.5,1,5.3,0.02,0.0,1,0,0,1,0,1,0,2,4,3,2,5,3,4,0
20,360,0,0,3,1,0.0,1,5.3,0.0,0.0,0,0,1,0,1,0,1,4,3,2,5,3,4,3,0
14,270,0,0,2,1,0.0,1,5.2,0.0,0.0,0,1,0,1,0,1,0,3,2,5,3,4,3,2,0
8,180,0,0,1,1,0.0,1,5.1,0.0,0.0,1,0,1,0,1,0,1,2,5,3,4,3,2,2,0
32,430,3,3,2,3,14.2,3,8.2,0.9,0.09,0,1,1,0,0,1,0,3,3,4,2,2,2,4,34
31,438,3,3,1,3,8.8,3,8.2,0.06,0.35,1,1,0,0,1,0,0,3,4,2,2,2,4,2,30
18,445,2,1,2,1,12.5,3,8.1,0.83,0.03,1,0,0,1,0,0,1,4,2,2,2,4,2,2,22
22,434,3,0,1,3,14.8,3,8.0,1.42,0.03,0,0,1,0,0,1,0,2,2,2,4,2,2,3,17
26,436,3,1,1,3,6.2,3,8.0,0.29,0.06,0,1,0,0,1,0,1,2,2,4,2,2,3,3,15
22,430,2,1,2,3,4.1,3,8.0,0.07,0.02,1,0,0,1,0,1,0,2,4,2,2,3,3,4,13
23,430,2,1,2,3,6.9,3,8.0,0.34,0.09,0,0,1,0,1,0,1,4,2,2,3,3,4,3,4
26,430,1,3,2,3,20.4,3,8.0,0.67,0.58,0,1,0,1,0,1,0,2,2,3,3,4,3,2,2
20,441,0,3,3,1,9.1,3,8.0,0.55,0.04,1,0,1,0,1,0,1,2,3,3,4,3,2,3,0
17,441,0,2,4,1,7.0,3,8.0,0.35,0.14,0,1,0,1,0,1,1,3,3,4,3,2,3,5,0
15,360,0,2,3,1,0.0,3,8.0,0.0,0.0,1,0,1,0,1,1,0,3,4,3,2,3,5,2,0
13,270,0,2,3,1,0.0,3,8.0,0.0,0.0,0,1,0,1,1,0,0,4,3,2,3,5,2,3,0
4,180,0,0,2,0,0.0,3,8.0,0.0,0.0,1,0,1,1,0,0,1,3,2,3,5,2,3,2,0
2,90,0,0,1,0,0.0,3,7.9,0.0,0.0,0,1,1,0,0,1,1,2,3,5,2,3,2,2,0
0,0,0,0,0,0,0.0,3,7.9,0.0,0.0,1,1,0,0,1,1,0,3,5,2,3,2,2,2,1
0,0,0,0,0,0,0.0,3,7.9,0.0,0.0,1,0,0,1,1,0,1,5,2,3,2,2,2,2,2
0,0,0,0,0,0,0.0,3,7.9,0.0,0.0,0,0,1,1,0,1,1,2,3,2,2,2,2,2,14
0,0,0,0,0,0,0.0,3,7.9,0.0,0.0,0,1,1,0,1,1,0,3,2,2,2,2,2,4,21
0,0,0,0,0,0,0.0,3,7.9,0.0,0.0,1,1,0,1,1,0,0,2,2,2,2,2,4,3,28
0,0,0,0,0,0,0.0,3,7.9,0.0,0.0,1,0,1,1,0,0,1,2,2,2,2,4,3,2,30
0,0,0,0,0,0,0.0,3,7.9,0.0,0.0,0,1,1,0,0,1,0,2,2,2,4,3,2,5,32
0,0,0,0,0,0,0.0,3,7.9,0.0,0.0,1,1,0,0,1,0,1,2,2,4,3,2,5,3,38
1,13,0,0,0,0,2.5,3,7.9,0.12,0.02,1,0,0,1,0,1,0,2,4,3,2,5,3,4,39
2,38,0,0,0,0,0.8,3,7.9,0.2,0.01,0,0,1,0,1,0,1,4,3,2,5,3,4,3,29
14,97,2,0,0,3,14.0,3,7.9,1.75,0.03,0,1,0,1,0,1,0,3,2,5,3,4,3,2,23
21,176,3,0,0,4,6.8,3,8.0,0.95,0.01,1,0,1,0,1,0,1,2,5,3,4,3,2,2,28
19,248,0,1,2,3,0.0,1,5.2,0.0,0.0,0,1,1,0,0,1,0,3,3,4,2,2,2,4,9
8,239,0,0,1,0,0.7,1,5.1,0.0,0.04,1,1,0,0,1,0,0,3,4,2,2,2,4,2,16
7,163,0,0,1,0,0.0,1,5.1,0.0,0.0,1,0,0,1,0,0,1,4,2,2,2,4,2,2,15
3,145,0,0,0,0,2.7,1,5.1,0.01,0.1,0,0,1,0,0,1,0,2,2,2,4,2,2,3,16
3,145,0,0,0,0,0.0,1,5.1,0.0,0.0,0,1,0,0,1,0,1,2,2,4,2,2,3,3,21
3,145,0,0,0,0,0.0,1,5.1,0.0,0.0,1,0,0,1,0,1,0,2,4,2,2,3,3,4,27
2,72,0,0,0,0,0.0,1,5.0,0.0,0.0,0,0,1,0,1,0,1,4,2,2,3,3,4,3,28
2,72,0,0,0,0,0.0,1,5.0,0.0,0.0,0,1,0,1,0,1,0,2,2,3,3,4,3,2,22
7,77,0,0,1,1,1.4,1,5.0,0.0,0.01,1,0,1,0,1,0,1,2,3,3,4,3,2,3,17
14,167,0,0,2,2,5.0,1,5.0,0.01,0.13,0,1,0,1,0,1,1,3,3,4,3,2,3,5,17
15,184,0,0,2,2,0.8,1,5.0,0.0,0.03,1,0,1,0,1,1,0,3,4,3,2,3,5,2,23
16,243,0,0,2,2,5.8,1,5.0,0.39,0.05,0,1,0,1,1,0,0,4,3,2,3,5,2,3,25
21,333,0,0,3,2,2.7,1,5.0,0.04,0.07,1,0,1,1,0,0,1,3,2,3,5,2,3,2,30
20,341,0,0,3,1,1.8,1,5.0,0.0,0.03,0,1,1,0,0,1,1,2,3,5,2,3,2,2,30
14,341,0,0,2,0,4.5,1,5.0,0.04,0.17,1,1,0,0,1,1,0,3,5,2,3,2,2,2,35
14,414,0,0,2,0,3.3,1,5.0,0.08,0.06,1,0,0,1,1,0,1,5,2,3,2,2,2,2,35
15,445,0,0,2,0,6.8,1,5.1,0.16,0.17,0,0,1,1,0,1,1,2,3,2,2,2,2,2,36
11,445,0,0,1,0,3.3,1,5.1,0.0,0.19,0,1,1,0,1,1,0,3,2,2,2,2,2,4,30
12,450,1,0,0,0,6.9,1,5.1,0.09,0.04,1,1,0,1,1,0,0,2,2,2,2,2,4,3,23
18,450,1,0,1,1,4.4,1,5.1,0.06,0.09,1,0,1,1,0,0,1,2,2,2,2,4,3,2,12
28,441,1,1,2,3,6.7,1,5.1,0.0,0.22,0,1,1,0,0,1,0,2,2,2,4,3,2,5,11
27,441,1,1,2,3,9.7,1,5.1,0.1,0.26,1,1,0,0,1,0,1,2,2,4,3,2,5,3,7
32,422,1,1,3,3,2.0,1,5.2,0.0,0.01,1,0,0,1,0,1,0,2,4,3,2,5,3,4,11
27,396,0,1,3,3,2.1,1,5.2,0.03,0.03,0,0,1,0,1,0,1,4,3,2,5,3,4,3,9
22,391,0,1,2,2,2.2,1,5.2,0.05,0.03,0,1,0,1,0,1,0,3,2,5,3,4,3,2,8
12,397,0,0,1,0,3.4,1,5.2,0.07,0.04,1,0,1,0,1,0,1,2,5,3,4,3,2,2,8
7,239,0,0,1,0,0.3,2,6.8,0.0,0.0,1,0,0,1,0,1,0,2,2,2,3,2,3,4,10
6,183,0,0,1,0,0.2,2,6.7,0.0,0.0,0,0,1,0,1,0,1,2,2,3,2,3,4,3,8
8,207,0,0,2,0,5.7,2,6.7,0.14,0.1,0,1,0,1,0,1,0,2,3,2,3,4,3,3,5
10,280,0,0,3,0,8.0,2,6.7,0.49,0.04,1,0,1,0,1,0,1,3,2,3,4,3,3,4,4
9,279,0,0,2,0,3.2,2,6.7,0.08,0.01,0,1,0,1,0,1,0,2,3,4,3,3,4,4,4
9,278,0,0,2,0,1.0,2,6.7,0.04,0.0,1,0,1,0,1,0,1,3,4,3,3,4,4,2,4
8,253,0,0,2,0,0.0,2,6.7,0.0,0.0,0,1,0,1,0,1,1,4,3,3,4,4,2,2,4
7,189,0,0,1,0,0.1,2,6.6,0.0,0.0,1,0,1,0,1,1,0,3,3,4,4,2,2,2,4
5,128,0,0,0,0,0.4,2,6.6,0.0,0.01,0,1,0,1,1,0,1,3,4,4,2,2,2,3,5
3,64,0,0,0,0,0.0,2,6.6,0.0,0.0,1,0,1,1,0,1,0,4,4,2,2,2,3,5,6
2,48,0,0,0,0,0.0,2,6.6,0.0,0.0,0,1,1,0,1,0,1,4,2,2,2,3,5,4,13
3,53,0,0,0,0,0.7,2,6.6,0.0,0.0,1,1,0,1,0,1,0,2,2,2,3,5,4,2,12
3,46,0,0,0,0,0.4,2,6.6,0.0,0.0,1,0,1,0,1,0,1,2,2,3,5,4,2,2,12
2,62,0,0,0,0,1.3,2,6.6,0.0,0.01,0,1,0,1,0,1,0,2,3,5,4,2,2,3,11
3,71,0,0,0,0,0.3,2,6.6,0.02,0.0,1,0,1,0,1,0,1,3,5,4,2,2,3,2,10
4,92,0,0,0,0,0.3,2,6.6,0.0,0.0,0,1,0,1,0,1,0,5,4,2,2,3,2,4,9
4,132,0,0,0,0,2.1,2,6.6,0.13,0.29,1,0,1,0,1,0,0,4,2,2,3,2,4,3,8
4,134,0,0,0,0,2.7,2,6.6,0.02,0.02,0,1,0,1,0,0,1,2,2,3,2,4,3,2,0
12,150,1,0,0,1,7.4,2,6.6,0.2,0.0,1,0,1,0,0,1,1,2,3,2,4,3,2,3,0
11,141,1,0,0,1,0.0,2,6.6,0.0,0.0,0,1,0,0,1,1,0,3,2,4,3,2,3,3,0
10,120,1,0,0,1,0.0,2,6.6,0.0,0.0,1,0,0,1,1,0,1,2,4,3,2,3,3,2,0
9,75,1,0,0,1,0.0,2,6.6,0.0,0.0,0,0,1,1,0,1,0,4,3,2,3,3,2,4,0
